family,relation,value,target_label,target_value,relative_error,percent_error,global_p_value,note
koide_raw_all,"Q(m_u, m_b, alpha_em_MZ)",0.8821836201374527,8/9,0.888888888888889,0.007543427345365824,0.7543427345365824,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_c, sin2_thetaW)",0.5495693937939665,6/11,0.545454545454545,0.00754388862227285,0.754388862227285,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_ckm_deg, theta13_pmns_deg, M_H)",0.6315613311415683,7/11,0.636363636363636,0.007546479634677825,0.7546479634677825,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_d, alpha_em_MZ)",0.8060376213432384,4/5,0.8,0.007547026679047969,0.7547026679047969,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, sin2_thetaW, M_Z)",0.7217779010921463,8/11,0.727272727272727,0.007555385998298348,0.7555385998298348,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, theta23_ckm_deg, M_H)",0.7836573753831378,7/9,0.777777777777778,0.007559482635462639,0.7559482635462639,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_b, v)",0.7939469369235864,4/5,0.8,0.0075663288455170286,0.7566328845517029,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_e, m_b, v)",0.7939469369235864,4/5,0.8,0.0075663288455170286,0.7566328845517029,1.0,
koide_raw_all,"Q(theta12_ckm_deg, theta23_ckm_deg, G_F)",0.5789176181858185,7/12,0.583333333333333,0.007569797395739125,0.7569797395739125,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, dm2_21, sin2_thetaW)",0.687053240580828,9/13,0.692307692307692,0.007589763605470236,0.7589763605470236,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_ckm_deg, alpha_s_MZ, G_F)",0.8397272719053532,11/13,0.846153846153846,0.00759504229367331,0.759504229367331,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_u, alpha_s_MZ)",0.708860097235777,5/7,0.714285714285714,0.007595863869911715,0.7595863869911715,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_c, M_H)",0.8244115806776965,9/11,0.818181818181818,0.007614154161629251,0.7614154161629252,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_d, m_c, M_H)",0.8244115806776965,9/11,0.818181818181818,0.007614154161629251,0.7614154161629252,1.0,
koide_raw_all,"Q(m_t, G_F, v)",0.5038088531118406,1/2,0.5,0.007617706223681298,0.7617706223681298,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, theta12_ckm_deg, sin2_thetaW)",0.7837082724908915,7/9,0.777777777777778,0.007624921774003025,0.7624921774003025,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, M_Z, M_H)",0.44783681612517945,4/9,0.444444444444444,0.007632836281654822,0.7632836281654822,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_tau, M_Z, M_H)",0.44783681612517945,4/9,0.444444444444444,0.007632836281654822,0.7632836281654822,1.0,
koide_raw_all,"Q(m_c, theta23_pmns_deg, M_W)",0.4478401999985798,4/9,0.444444444444444,0.007640449996805667,0.7640449996805667,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, theta23_ckm_deg, M_W)",0.5513073553192398,5/9,0.555555555555556,0.007646760425369197,0.7646760425369197,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, dm2_21, sin2_thetaW)",0.604593473519416,3/5,0.6,0.007655789199026616,0.7655789199026616,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_s, theta12_ckm_deg)",0.8269523379079138,5/6,0.833333333333333,0.007657194510503109,0.7657194510503109,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_b, dm2_32_abs)",0.7328441276457225,8/11,0.727272727272727,0.007660675512868854,0.7660675512868854,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta13_pmns_deg, M_H)",0.6717748104811626,2/3,0.666666666666667,0.007662215721743467,0.7662215721743467,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, theta23_ckm_deg, M_W)",0.6201052179963111,8/13,0.615384615384615,0.007670979244006259,0.767097924400626,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, dm2_32_abs, M_H)",0.8269385124172158,5/6,0.833333333333333,0.007673785099340649,0.7673785099340649,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, theta12_ckm_deg, theta12_pmns_deg)",0.41986625268296757,5/12,0.416666666666667,0.00767900643912131,0.767900643912131,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_c, theta23_ckm_deg)",0.5038405082619144,1/2,0.5,0.007681016523828799,0.7681016523828799,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0.5, q=0, r=1](all_masses)",4.908153834926359,3*sqrt(e),4.946163812100385,0.007684738843674684,0.7684738843674684,1.0,
koide_raw_all,"Q(m_e, theta12_pmns_deg, v)",0.6046239970152557,3/5,0.6,0.0077066616920928865,0.7706661692092887,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, theta12_ckm_deg, alpha_em_MZ)",0.8118754719526153,9/11,0.818181818181818,0.007707756502358827,0.7707756502358827,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, dm2_21, M_Z)",0.7837736254378376,7/9,0.777777777777778,0.0077089469915051475,0.7708946991505148,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_pmns_deg, M_W, G_F)",0.6298185350414056,5/8,0.625,0.0077096560662489825,0.7709656066248982,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, theta23_ckm_deg, v)",0.8061755509789995,4/5,0.8,0.007719438723749333,0.7719438723749333,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta13_pmns_deg, M_Z)",0.6412763548655984,7/11,0.636363636363636,0.007719986217369488,0.7719986217369488,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=-0.5, q=0, r=2](all_quarks)",1.1340222034166543,8/7,1.142857142857143,0.007730572010427649,0.7730572010427649,1.0,
koide_raw_all,"Q(m_u, dm2_32_abs, sin2_thetaW)",0.7087531461765716,5/7,0.714285714285714,0.0077455953527993315,0.7745595352799332,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0, q=-0.5, r=1](gauge_higgs)",9.815535992777468,6*sqrt(e),9.89232762420077,0.007762746477930717,0.7762746477930716,1.0,
koide_raw_all,"Q(m_u, theta23_ckm_deg, sin2_thetaW)",0.6106071162484545,8/13,0.615384615384615,0.0077634360962607115,0.7763436096260712,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_pmns_deg, M_W, v)",0.44099284447573706,4/9,0.444444444444444,0.0077660999295905775,0.7766099929590577,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_32_abs, theta23_pmns_deg, theta13_pmns_deg)",0.5758665860306378,4/7,0.571428571428571,0.00776652555361696,0.776652555361696,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=-1, q=2, r=0.5](up_type_quarks)",2.6874228396157998,8/3,2.666666666666667,0.007783564855924795,0.7783564855924795,1.0,
koide_raw_all,"Q(m_b, theta12_ckm_deg, theta12_pmns_deg)",0.38761162096659213,5/13,0.384615384615385,0.007790214513138463,0.7790214513138464,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, m_t, M_W)",0.44098137132687354,4/9,0.444444444444444,0.00779191451453349,0.779191451453349,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_b, m_t, M_W)",0.44098137132687354,4/9,0.444444444444444,0.00779191451453349,0.779191451453349,1.0,
koide_raw_all,"Q(m_s, m_c, M_W)",0.7558468848010373,3/4,0.75,0.007795846401383126,0.7795846401383126,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_s, m_c, M_W)",0.7558468848010373,3/4,0.75,0.007795846401383126,0.7795846401383126,1.0,
koide_raw_all,"Q(m_mu, m_s, M_Z)",0.8818275397471078,7/8,0.875,0.007802902568123216,0.7802902568123216,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_mu, m_s, M_Z)",0.8818275397471078,7/8,0.875,0.007802902568123216,0.7802902568123216,1.0,
koide_raw_all,"Q(m_tau, m_u, G_F)",0.9302832216463455,12/13,0.923076923076923,0.0078068234502076585,0.7806823450207658,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_ckm_deg, theta23_pmns_deg, alpha_s_MZ)",0.8062516537386455,4/5,0.8,0.007814567173306808,0.7814567173306808,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_t, theta23_ckm_deg)",0.8062527384507104,4/5,0.8,0.007815923063387992,0.7815923063387992,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, theta13_pmns_deg, M_Z)",0.6105672949728922,8/13,0.615384615384615,0.007828145669049524,0.7828145669049524,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, M_W, v)",0.5342455722451337,7/13,0.538461538461538,0.007829651544750847,0.7829651544750846,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_d, M_W, v)",0.5342455722451337,7/13,0.538461538461538,0.007829651544750847,0.7829651544750846,1.0,
koide_raw_all,"Q(m_mu, theta23_ckm_deg, M_W)",0.7054850623112202,7/10,0.7,0.007835803301743225,0.7835803301743225,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_d, theta13_pmns_deg)",0.5512023193939499,5/9,0.555555555555556,0.007835825090890973,0.7835825090890973,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_ckm_deg, alpha_em_MZ, G_F)",0.7215721626049886,8/11,0.727272727272727,0.007838276418140281,0.7838276418140281,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_pmns_deg, alpha_s_MZ, v)",0.5599125135385243,5/9,0.555555555555556,0.007842524369342956,0.7842524369342956,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta12_pmns_deg, M_H)",0.5497378305684065,6/11,0.545454545454545,0.007852689375412862,0.7852689375412861,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=-1, q=-0.5, r=2](all_fermion_masses)",0.33595191420382464,1/3,0.333333333333333,0.00785574261147499,0.785574261147499,1.0,
koide_raw_all,"Q(m_t, theta12_pmns_deg, M_Z)",0.3664957885951903,4/11,0.363636363636364,0.007863418636772306,0.7863418636772306,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_ckm_deg, alpha_em_MZ, sin2_thetaW)",0.5879234181647963,7/12,0.583333333333333,0.007868716853937058,0.7868716853937058,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_b, theta13_ckm_deg)",0.6868467973450649,9/13,0.692307692307692,0.007887959390461266,0.7887959390461265,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, M_W, M_Z)",0.4479509807517702,4/9,0.444444444444444,0.007889706691484014,0.7889706691484014,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_c, M_W, M_Z)",0.4479509807517702,4/9,0.444444444444444,0.007889706691484014,0.7889706691484014,1.0,
koide_raw_all,"Q(m_tau, theta13_ckm_deg, v)",0.8117052730386635,9/11,0.818181818181818,0.007915777397188888,0.7915777397188888,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, m_t, M_W)",0.5039610032538977,1/2,0.5,0.007922006507795398,0.7922006507795398,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_s, m_t, M_W)",0.5039610032538977,1/2,0.5,0.007922006507795398,0.7922006507795398,1.0,
koide_raw_all,"Q(m_mu, theta23_pmns_deg, sin2_thetaW)",0.806342464261579,4/5,0.8,0.007928080326973647,0.7928080326973647,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, m_b, alpha_em_MZ)",0.7199550020846559,5/7,0.714285714285714,0.007937002918518713,0.7937002918518713,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, dm2_21, G_F)",0.9304078825919826,12/13,0.923076923076923,0.007941872807981209,0.7941872807981208,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, theta13_ckm_deg, theta12_pmns_deg)",0.5511432695764793,5/9,0.555555555555556,0.007942114762338097,0.7942114762338097,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, dm2_32_abs, M_W)",0.7936396315890247,4/5,0.8,0.007950460513719143,0.7950460513719143,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=1, q=2, r=0.5](gauge_higgs)",1.7006352800888986,12/7,1.714285714285714,0.007962753281475611,0.7962753281475612,1.0,
koide_raw_all,"Q(theta12_ckm_deg, M_W, v)",0.4251504570475493,3/7,0.428571428571429,0.007982266889052654,0.7982266889052655,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_c, m_b)",0.5341580589701086,7/13,0.538461538461538,0.007992176198368886,0.7992176198368885,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_e, m_c, m_b)",0.5341580589701086,7/13,0.538461538461538,0.007992176198368886,0.7992176198368885,1.0,
koide_raw_all,"Q(m_t, dm2_32_abs, G_F)",0.9920050442169975,1,1.0,0.007994955783002466,0.7994955783002466,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, m_c, G_F)",0.6613299869003002,2/3,0.666666666666667,0.008005019649550135,0.8005019649550135,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_t, dm2_21, theta12_ckm_deg)",0.6613270291453335,2/3,0.666666666666667,0.008009456282000223,0.8009456282000224,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, dm2_32_abs, theta23_ckm_deg)",0.49598901751755414,1/2,0.5,0.008021964964891715,0.8021964964891715,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_b, M_Z)",0.6720149123655597,2/3,0.666666666666667,0.00802236854833904,0.802236854833904,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_mu, m_b, M_Z)",0.6720149123655597,2/3,0.666666666666667,0.00802236854833904,0.802236854833904,1.0,
koide_raw_all,"Q(m_b, m_t, sin2_thetaW)",0.721437743060931,8/11,0.727272727272727,0.008023103291219445,0.8023103291219444,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, theta23_ckm_deg, theta13_ckm_deg)",0.5040116151318501,1/2,0.5,0.00802323026370022,0.8023230263700221,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, m_b, theta23_pmns_deg)",0.6048294978898725,3/5,0.6,0.008049163149787542,0.8049163149787542,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, alpha_s_MZ, G_F)",0.8679561335548324,7/8,0.875,0.008050133080191582,0.8050133080191582,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, dm2_32_abs, M_Z)",0.9305228226947988,12/13,0.923076923076923,0.008066391252698767,0.8066391252698767,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_pmns_deg, sin2_thetaW, M_H)",0.6300465600691466,5/8,0.625,0.008074496110634577,0.8074496110634577,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0, q=0.5, r=1](down_type_quarks)",1.2398883922088317,5/4,1.25,0.008089286232934612,0.8089286232934612,1.0,
sum_rules,"S[p=0.5, q=0.5, r=2](down_type_quarks)",0.4132961307362772,5/12,0.416666666666667,0.008089286232935582,0.8089286232935582,1.0,
koide_raw_all,"Q(theta12_ckm_deg, theta23_pmns_deg, M_W)",0.3719620147607932,3/8,0.375,0.008101293971218096,0.8101293971218096,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_pmns_deg, alpha_s_MZ, M_H)",0.6415456709013452,7/11,0.636363636363636,0.008143197130685823,0.8143197130685823,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_ckm_deg, sin2_thetaW, M_W)",0.6866700820342478,9/13,0.692307692307692,0.008143214839419282,0.8143214839419282,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0.5, q=0, r=1](down_type_quarks)",0.8065242051492424,4/5,0.8,0.008155256436552932,0.8155256436552932,1.0,
sum_rules,"S[p=0.5, q=-1, r=0](down_type_quarks)",2.419572615447727,12/5,2.4,0.00815525643655298,0.8155256436552979,1.0,
sum_rules,"S[p=0.5, q=-0.5, r=0](down_type_quarks)",2.419572615447727,12/5,2.4,0.00815525643655298,0.8155256436552979,1.0,
sum_rules,"S[p=0.5, q=0, r=0](down_type_quarks)",2.419572615447727,12/5,2.4,0.00815525643655298,0.8155256436552979,1.0,
sum_rules,"S[p=0.5, q=0.5, r=0](down_type_quarks)",2.419572615447727,12/5,2.4,0.00815525643655298,0.8155256436552979,1.0,
sum_rules,"S[p=0.5, q=1, r=0](down_type_quarks)",2.419572615447727,12/5,2.4,0.00815525643655298,0.8155256436552979,1.0,
sum_rules,"S[p=0.5, q=2, r=0](down_type_quarks)",2.419572615447727,12/5,2.4,0.00815525643655298,0.8155256436552979,1.0,
koide_raw_all,"Q(m_b, dm2_32_abs, M_H)",0.7332059410131692,8/11,0.727272727272727,0.008158168893108029,0.8158168893108029,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_d, m_s)",0.5667459953696291,4/7,0.571428571428571,0.008194508103148236,0.8194508103148236,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_u, m_d, m_s)",0.5667459953696291,4/7,0.571428571428571,0.008194508103148236,0.8194508103148236,1.0,
koide_raw_all,"Q(m_tau, m_d, m_t)",0.8249067023029046,9/11,0.818181818181818,0.008219302814661435,0.8219302814661436,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_tau, m_d, m_t)",0.8249067023029046,9/11,0.818181818181818,0.008219302814661435,0.8219302814661436,1.0,
koide_raw_all,"Q(m_t, dm2_21, sin2_thetaW)",0.930685049709207,12/13,0.923076923076923,0.008242137184974269,0.8242137184974269,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta13_pmns_deg, G_F)",0.9917541193261782,1,1.0,0.008245880673821815,0.8245880673821815,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0, q=0.5, r=0.5](charged_leptons)",2.3140874730381618,7/3,2.333333333333333,0.008248225840787693,0.8248225840787693,1.0,
koide_raw_all,"Q(m_tau, dm2_32_abs, theta12_pmns_deg)",0.6865938770932912,9/13,0.692307692307692,0.008253288643023281,0.8253288643023281,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, theta12_ckm_deg, M_H)",0.6049595664151358,3/5,0.6,0.008265944025226402,0.8265944025226402,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_ckm_deg, theta13_pmns_deg, M_W)",0.4250288210013953,3/7,0.428571428571429,0.008266084330078667,0.8266084330078668,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_c, v)",0.867766614524968,7/8,0.875,0.008266726257179486,0.8266726257179486,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_d, m_c, v)",0.867766614524968,7/8,0.875,0.008266726257179486,0.8266726257179486,1.0,
mass_ratios,M_H/M_W,1.5578107036028725,1/2*pi,1.570796326794897,0.00826690448055779,0.826690448055779,1.0,
koide_raw_all,"Q(m_b, dm2_21, M_Z)",0.7083789635089368,5/7,0.714285714285714,0.008269451087488026,0.8269451087488026,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=-1, q=-0.5, r=2](gauge_higgs)",0.33609493654119355,1/3,0.333333333333333,0.008284809623581699,0.8284809623581699,1.0,
koide_raw_all,"Q(m_u, dm2_21, theta13_ckm_deg)",0.8066282110130414,4/5,0.8,0.008285263766301676,0.8285263766301676,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, dm2_21, M_W)",0.930734086173636,12/13,0.923076923076923,0.008295260021439016,0.8295260021439016,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_tau, theta13_pmns_deg)",0.49584799568423377,1/2,0.5,0.008304008631532467,0.8304008631532467,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, sin2_thetaW, G_F)",0.5784859868291956,7/12,0.583333333333333,0.008309736864235596,0.8309736864235596,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, theta23_ckm_deg, alpha_s_MZ)",0.43213307124594996,3/7,0.428571428571429,0.008310499573882257,0.8310499573882256,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_ckm_deg, theta13_ckm_deg, M_W)",0.5509371784479368,5/9,0.555555555555556,0.00831307879371465,0.8313078793714649,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=1, q=0, r=2](all_masses)",4.277966457268296,3*sqrt(2),4.242640687119286,0.00832636387433424,0.832636387433424,1.0,
koide_raw_all,"Q(m_u, m_t, dm2_21)",0.9916708856024093,1,1.0,0.008329114397590653,0.8329114397590653,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0.5, q=0.5, r=2](charged_leptons)",0.5950000925413493,3/5,0.6,0.008333179097751072,0.8333179097751072,1.0,
koide_raw_all,"Q(theta12_ckm_deg, M_H, G_F)",0.6310593589962263,7/11,0.636363636363636,0.008335293005929506,0.8335293005929506,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, theta12_pmns_deg, v)",0.5881974986737463,7/12,0.583333333333333,0.008338569154994112,0.8338569154994112,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_s, theta23_ckm_deg)",0.4201483505287152,5/12,0.416666666666667,0.008356041268915596,0.8356041268915596,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta13_pmns_deg, alpha_s_MZ)",0.806686999493152,4/5,0.8,0.008358749366439988,0.8358749366439988,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0, q=-1, r=0.5](all_quarks)",0.22883859210908103,3/13,0.230769230769231,0.008366100860649883,0.8366100860649882,1.0,
koide_raw_all,"Q(dm2_21, theta13_ckm_deg, alpha_em_MZ)",0.708308897107993,5/7,0.714285714285714,0.008367544048809288,0.8367544048809288,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, dm2_21, theta13_ckm_deg)",0.5041846784846801,1/2,0.5,0.008369356969360142,0.8369356969360142,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_b, M_W)",0.566638393213446,4/7,0.571428571428571,0.008382811876468672,0.8382811876468672,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_tau, m_b, M_W)",0.566638393213446,4/7,0.571428571428571,0.008382811876468672,0.8382811876468672,1.0,
koide_raw_all,"Q(m_u, theta23_pmns_deg, theta13_pmns_deg)",0.5762197178616508,4/7,0.571428571428571,0.008384506257889786,0.8384506257889786,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, theta23_ckm_deg, theta13_ckm_deg)",0.6050342997980188,3/5,0.6,0.00839049966336473,0.839049966336473,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_s, G_F)",0.7562962884792467,3/4,0.75,0.008395051305662241,0.8395051305662241,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0.5, q=0, r=1](charged_leptons)",0.5602240025032743,5/9,0.555555555555556,0.008403204505892907,0.8403204505892906,1.0,
sum_rules,"S[p=0.5, q=-1, r=0](charged_leptons)",1.680672007509823,5/3,1.666666666666667,0.008403204505893578,0.8403204505893578,1.0,
sum_rules,"S[p=0.5, q=-0.5, r=0](charged_leptons)",1.680672007509823,5/3,1.666666666666667,0.008403204505893578,0.8403204505893578,1.0,
sum_rules,"S[p=0.5, q=0, r=0](charged_leptons)",1.680672007509823,5/3,1.666666666666667,0.008403204505893578,0.8403204505893578,1.0,
sum_rules,"S[p=0.5, q=0.5, r=0](charged_leptons)",1.680672007509823,5/3,1.666666666666667,0.008403204505893578,0.8403204505893578,1.0,
sum_rules,"S[p=0.5, q=1, r=0](charged_leptons)",1.680672007509823,5/3,1.666666666666667,0.008403204505893578,0.8403204505893578,1.0,
sum_rules,"S[p=0.5, q=2, r=0](charged_leptons)",1.680672007509823,5/3,1.666666666666667,0.008403204505893578,0.8403204505893578,1.0,
sum_rules,"S[p=0, q=0.5, r=-1](charged_leptons)",5.042016022529468,5,5.0,0.008403204505893668,0.8403204505893668,1.0,
sum_rules,"S[p=0.5, q=0, r=-1](charged_leptons)",5.042016022529469,5,5.0,0.008403204505893847,0.8403204505893846,1.0,
koide_raw_all,"Q(m_b, alpha_em_MZ, M_W)",0.686488896146729,9/13,0.692307692307692,0.008404927788057561,0.8404927788057561,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_pmns_deg, M_H, G_F)",0.6722743752784347,2/3,0.666666666666667,0.008411562917651601,0.8411562917651602,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, alpha_em_MZ, M_H)",0.9308427478274437,12/13,0.923076923076923,0.008412976813064068,0.8412976813064068,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_ckm_deg, alpha_s_MZ, v)",0.6722754362652988,2/3,0.666666666666667,0.008413154397947816,0.8413154397947816,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_c, alpha_s_MZ)",0.5882452324445626,7/12,0.583333333333333,0.008420398476393568,0.8420398476393568,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_ckm_deg, M_W, M_Z)",0.43218213643375314,3/7,0.428571428571429,0.008424985012089669,0.8424985012089669,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, theta12_ckm_deg, G_F)",0.6050616790475355,3/5,0.6,0.008436131745892528,0.8436131745892528,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, m_b, M_W)",0.6610380503622714,2/3,0.666666666666667,0.008442924456593389,0.8442924456593389,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_s, m_b, M_W)",0.6610380503622714,2/3,0.666666666666667,0.008442924456593389,0.8442924456593389,1.0,
koide_raw_all,"Q(alpha_em_MZ, M_W, M_Z)",0.49577454493662204,1/2,0.5,0.008450910126755917,0.8450910126755917,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, dm2_21, theta13_pmns_deg)",0.5665965283265441,4/7,0.571428571428571,0.008456075428547073,0.8456075428547073,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, theta12_ckm_deg, M_H)",0.5500715785685331,6/11,0.545454545454545,0.00846456070897817,0.846456070897817,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_s, theta12_pmns_deg)",0.6417506243408706,7/11,0.636363636363636,0.008465266821368632,0.8465266821368632,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_pmns_deg, M_H, G_F)",0.5500770194681126,6/11,0.545454545454545,0.00847453569154067,0.847453569154067,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, theta23_ckm_deg, alpha_s_MZ)",0.686431856771532,9/13,0.692307692307692,0.008487317996675561,0.8487317996675561,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_ckm_deg, theta13_ckm_deg, theta23_pmns_deg)",0.6309604663603395,7/11,0.636363636363636,0.008490695719465912,0.8490695719465912,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, theta12_ckm_deg, alpha_s_MZ)",0.5338888810432073,7/13,0.538461538461538,0.008492078062614134,0.8492078062614135,1.0,Raw prompt-unit triple scan.
